survey,station,latitude,longitude,collection_type,date,time_pst,tidal_stage,depth_m,lab,taxon_original,units_per_ml,cells_per_ml,biovolume_cubic_um_per_ml,gald_um,quality_check,debris
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2021-08-03,10:29:00,variable,0,BSA,Eucapsis microscopica,13799.1,27598.2,4967.7,0.8,BrokenDiatoms,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-04,08:40:00,variable,0,BSA,Cyclotella sp.,51.1,51.1,15969.8,9.3,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-04,08:40:00,variable,0,BSA,Gyrosigma sp.,51.1,51.1,107188.6,153.2,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-04,08:40:00,variable,0,BSA,Thalassiosira sp.,51.1,51.1,1349772.8,40.7,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-04,08:40:00,variable,0,BSA,Plagioselmis nannoplanctica,357.8,357.8,58981.2,9.3,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-04,08:40:00,variable,0,BSA,Eucapsis microscopica,19932,39864,7175.5,0.8,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-04,08:40:00,variable,0,BSA,Euglena sp.,102.2,102.2,113938.1,35.2,Good,NA
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-08-04,09:10:00,variable,0,BSA,Cyclotella sp.,451,451,218967.4,18.5,Good,NA
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-08-04,09:10:00,variable,0,BSA,Thalassiosira sp.,180.4,180.4,2029609.2,44.4,Good,NA
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-08-04,09:10:00,variable,0,BSA,Aphanizomenon sp.,360.8,12175.7,141538,5.6,Good,NA
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-08-04,09:10:00,variable,0,BSA,Eucapsis microscopica,35534.9,71069.8,12792.6,0.8,Good,NA
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-08-04,09:10:00,variable,0,BSA,Planktolyngbya sp.,90.2,1082.3,3825.1,2,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2021-08-04,10:37:00,variable,0,BSA,Thalassiosira sp.,90.2,90.2,4427190,50,Good,High
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2021-08-04,10:37:00,variable,0,BSA,Cryptomonas sp.,90.2,90.2,16438.3,11.1,Good,High
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2021-08-04,10:37:00,variable,0,BSA,Plagioselmis nannoplanctica,360.8,360.8,51832.4,9.3,Good,High
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2021-08-04,10:37:00,variable,0,BSA,Eucapsis microscopica,36527,73053.9,13149.7,0.8,Good,High
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2021-08-04,10:37:00,variable,0,BSA,Euglena sp.,90.2,90.2,218189.6,37,Good,High
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-04,11:00:00,variable,0,BSA,Navicula sp.,34.8,34.8,16785.2,29.6,BrokenDiatoms,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-04,11:00:00,variable,0,BSA,Nitzschia sp.,69.7,69.7,6095.1,22.2,BrokenDiatoms,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-04,11:00:00,variable,0,BSA,Chlamydomonas sp.,34.8,34.8,12428.9,9,BrokenDiatoms,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-04,11:00:00,variable,0,BSA,Chlorella sp.,174.2,174.2,2989.3,3.7,BrokenDiatoms,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-04,11:00:00,variable,0,BSA,Chrysochromulina sp.,34.8,34.8,827,3.7,BrokenDiatoms,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-04,11:00:00,variable,0,BSA,cf. Cryptomonas sp.,34.8,34.8,8468.2,14.8,BrokenDiatoms,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-04,11:00:00,variable,0,BSA,Plagioselmis nannoplanctica,104.5,104.5,8447.3,6,BrokenDiatoms,Low
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-04,11:00:00,variable,0,BSA,Eucapsis microscopica,13694.5,27389.1,4930,0.8,BrokenDiatoms,Low
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-04,11:55:00,variable,0,BSA,Acanthoceras sp.,35.4,35.4,8987,23.1,BrokenDiatoms,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-04,11:55:00,variable,0,BSA,Cocconeis placentula,35.4,35.4,9562.2,18.5,BrokenDiatoms,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-04,11:55:00,variable,0,BSA,Cyclotella sp.,70.8,70.8,106951.5,24.1,BrokenDiatoms,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-04,11:55:00,variable,0,BSA,Nitzschia sp.,70.8,70.8,8969.4,38.9,BrokenDiatoms,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-04,11:55:00,variable,0,BSA,Rhoicosphenia sp.,70.8,70.8,17422,12,BrokenDiatoms,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-04,11:55:00,variable,0,BSA,Skeletonema sp.,35.4,35.4,1997.3,11.5,BrokenDiatoms,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-04,11:55:00,variable,0,BSA,Ochromonas sp.,35.4,35.4,760.3,3.5,BrokenDiatoms,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-04,11:55:00,variable,0,BSA,Plagioselmis nannoplanctica,70.8,70.8,5403.1,5.6,BrokenDiatoms,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-04,11:55:00,variable,0,BSA,Teleaulax amphioxeia,70.8,70.8,11671.4,9.3,BrokenDiatoms,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-04,11:55:00,variable,0,BSA,Eucapsis microscopica,13692.9,27385.9,4929.5,0.8,BrokenDiatoms,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-04,11:55:00,variable,0,BSA,cf. Planktolyngbya sp.,35.4,424.6,666.9,2,BrokenDiatoms,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-04,12:18:00,variable,0,BSA,Actinocyclus sp.,28.4,28.4,433798.7,35.2,Good,Moderate
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-04,12:18:00,variable,0,BSA,Cyclotella sp.,28.4,28.4,376160.6,31.5,Fragment,Moderate
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-04,12:18:00,variable,0,BSA,Gyrosigma sp.,28.4,28.4,50371.7,140.8,Good,Moderate
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-04,12:18:00,variable,0,BSA,Nitzschia reversa,56.8,56.8,12942.7,40.7,Good,Moderate
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-04,12:18:00,variable,0,BSA,Ochromonas sp.,28.4,28.4,732.7,3.7,Good,Moderate
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-04,12:18:00,variable,0,BSA,Eucapsis microscopica,11328.9,22373.8,4027.3,0.8,Good,Moderate
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-04,12:18:00,variable,0,BSA,Oscillatoria sp.,28.4,14991.6,956666.6,13,Good,Moderate
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-05,05:32:00,variable,0,BSA,Acanthoceras sp.,143.7,143.7,17123.7,16.7,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-05,05:32:00,variable,0,BSA,Chrysochromulina sp.,71.9,71.9,1705.6,3.7,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-05,05:32:00,variable,0,BSA,cf. Mallomonas sp.,71.9,71.9,10055,16.7,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-05,05:32:00,variable,0,BSA,Aphanizomenon sp.,71.9,2515.5,151460,5.6,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-05,05:32:00,variable,0,BSA,Chroococcus cf. minutus,71.9,143.7,1176,2.5,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-05,05:32:00,variable,0,BSA,Eucapsis microscopica,28173.1,56346.2,10142.3,0.8,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-05,05:32:00,variable,0,BSA,Microcystis sp.,287.5,12433.5,448688.3,4.5,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-16,06:04:00,variable,0,BSA,Cyclotella sp.,127.8,127.8,20332,7.4,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-16,06:04:00,variable,0,BSA,Encyonema sp.,191.7,191.7,8811.6,27.8,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-16,06:04:00,variable,0,BSA,Nitzschia sp.,191.7,191.7,43574.4,37,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-16,06:04:00,variable,0,BSA,Cryptomonas sp.,63.9,63.9,42817.6,14.8,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-16,06:04:00,variable,0,BSA,Plagioselmis nannoplanctica,63.9,63.9,4877.8,5.6,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-16,06:04:00,variable,0,BSA,Eucapsis microscopica,25234.4,50468.8,9084.4,0.8,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-08-16,06:04:00,variable,0,BSA,Planktolyngbya sp.,63.9,638.8,1003.5,2,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-16,06:59:00,variable,0,BSA,Cocconeis sp.,63.9,63.9,35846.2,16.7,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-16,06:59:00,variable,0,BSA,Cyclotella sp.,319.4,319.4,31863,7.4,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-16,06:59:00,variable,0,BSA,cf. Entomoneis sp.,63.9,63.9,285198.1,51.9,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-16,06:59:00,variable,0,BSA,Cryptomonas sp.,319.4,319.4,225660.2,18.5,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-16,06:59:00,variable,0,BSA,Plagioselmis nannoplanctica,191.7,191.7,38845.2,9.3,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-16,06:59:00,variable,0,BSA,Eucapsis microscopica,24915,49830,8969.4,0.8,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-08-16,06:59:00,variable,0,BSA,Peridinium sp.,63.9,63.9,135546.9,18.5,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-16,07:24:00,variable,0,BSA,Cocconeis sp.,161.4,161.4,218504.5,22.2,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-16,07:24:00,variable,0,BSA,Cyclotella sp.,80.7,80.7,5565.2,5.6,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-16,07:24:00,variable,0,BSA,Nitzschia sp.,80.7,80.7,22269.6,35.2,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-16,07:24:00,variable,0,BSA,Surirella sp.,80.7,80.7,71581.5,18.5,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-16,07:24:00,variable,0,BSA,Cryptomonas sp.,80.7,80.7,54085.4,14.8,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-16,07:24:00,variable,0,BSA,Plagioselmis nannoplanctica,80.7,80.7,6161.4,5.6,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-08-16,07:24:00,variable,0,BSA,Eucapsis microscopica,32682,65364.1,11765.5,0.8,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2021-08-16,08:40:00,variable,0,BSA,Cyclotella sp.,230,230,71864.1,13,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2021-08-16,08:40:00,variable,0,BSA,Thalassiosira sp.,306.6,306.6,8380604.6,50,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2021-08-16,08:40:00,variable,0,BSA,Cryptomonas sp.,76.7,76.7,51381.1,14.8,Good,NA
SMSCG,STN_606,38.16775731,-122.0220091,grab_surface,2021-08-16,08:40:00,variable,0,BSA,Eucapsis microscopica,31661.2,63322.4,11398,0.8,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-16,09:35:00,variable,0,BSA,Cocconeis sp.,80.7,80.7,50300.5,13,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-16,09:35:00,variable,0,BSA,Cyclotella sp.,80.7,80.7,5565.2,5.6,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-16,09:35:00,variable,0,BSA,Cryptomonas sp.,80.7,80.7,34243.4,14.8,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-16,09:35:00,variable,0,BSA,Plagioselmis nannoplanctica,161.4,161.4,37243.4,9.3,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-16,09:35:00,variable,0,BSA,Eucapsis microscopica,31794.4,63588.7,11446,0.8,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-08-16,09:35:00,variable,0,BSA,Euglena sp.,161.4,161.4,277735.7,38.9,Good,NA
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2021-08-16,09:54:00,variable,0,BSA,Thalassiosira sp.,54.1,54.1,3296858,53.7,Good,NA
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2021-08-16,09:54:00,variable,0,BSA,Plagioselmis nannoplanctica,108.2,108.2,24190.9,9.3,Good,NA
SMSCG,STN_602,38.114,-122.0461944,grab_surface,2021-08-16,09:54:00,variable,0,BSA,Eucapsis microscopica,21970.3,43940.6,7909.3,0.8,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2021-08-17,05:57:00,variable,0,BSA,Cyclotella sp.,242.1,242.1,29892.4,7.4,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2021-08-17,05:57:00,variable,0,BSA,Epithemia sp.,80.7,80.7,1549178.3,107.4,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2021-08-17,05:57:00,variable,0,BSA,Nitzschia sp.,161.4,161.4,15247.1,79.6,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2021-08-17,05:57:00,variable,0,BSA,Skeletonema sp.,161.4,161.4,28560.7,13,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2021-08-17,05:57:00,variable,0,BSA,cf. Surirella sp.,80.7,80.7,171435.6,27.8,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2021-08-17,05:57:00,variable,0,BSA,Plagioselmis nannoplanctica,161.4,161.4,39055.5,9.3,Good,NA
SMSCG,STN_704,38.06776131,-121.7750077,grab_surface,2021-08-17,05:57:00,variable,0,BSA,Eucapsis microscopica,31794.4,63588.7,11446,0.8,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2021-08-17,06:59:00,variable,0,BSA,Cyclotella sp.,230,230,25184.2,7.4,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2021-08-17,06:59:00,variable,0,BSA,Nitzschia sp.,230,230,16491.3,24.1,Good,NA
SMSCG,STN_706,38.09005982,-121.7390041,grab_surface,2021-08-17,06:59:00,variable,0,BSA,Eucapsis microscopica,46456.9,92913.8,16724.5,0.8,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-18,07:38:00,variable,0,BSA,Acanthoceras sp.,63.9,63.9,8429.4,21,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-18,07:38:00,variable,0,BSA,Cyclotella sp.,63.9,63.9,32113.2,9.3,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-18,07:38:00,variable,0,BSA,cf. Nitzschia sp.,63.9,63.9,138949.6,35.2,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-18,07:38:00,variable,0,BSA,Ulnaria sp.,63.9,63.9,22679,113,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-18,07:38:00,variable,0,BSA,Teleaulax amphioxeia,255.5,255.5,52663.5,9.3,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-18,07:38:00,variable,0,BSA,Aphanizomenon sp.,63.9,3194.2,192330.1,5.6,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-18,07:38:00,variable,0,BSA,Eucapsis microscopica,25042.8,50085.5,9015.4,0.8,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-18,07:38:00,variable,0,BSA,cf. Microcystis sp.,191.7,191.7,11097.9,5.6,Good,NA
SMSCG,STN_801,38.05561111,-121.847,grab_surface,2021-08-18,07:38:00,variable,0,BSA,Pseudanabaena cf. mucicola,63.9,191.7,846.7,2.5,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2021-09-07,10:40:00,variable,0,BSA,Cocconeis sp.,76.7,76.7,68002.4,18.5,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2021-09-07,10:40:00,variable,0,BSA,Cyclotella sp.,536.6,536.6,85394.6,11.1,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2021-09-07,10:40:00,variable,0,BSA,Cryptomonas sp.,76.7,76.7,70822.6,20.4,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2021-09-07,10:40:00,variable,0,BSA,Plagioselmis nannoplanctica,153.3,153.3,34270.4,9.3,Good,NA
SMSCG,FMWT_606,38.1698,-122.02177,grab_surface,2021-09-07,10:40:00,variable,0,BSA,Eucapsis microscopica,30128,60256,10846.1,0.8,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-09-07,11:18:00,variable,0,BSA,Cyclotella sp.,250.9,250.9,63056.1,9.3,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-09-07,11:18:00,variable,0,BSA,Chlamydomonas sp.,83.6,83.6,29422.9,9.3,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-09-07,11:18:00,variable,0,BSA,Chlorella sp.,418.2,418.2,7868.2,3.7,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-09-07,11:18:00,variable,0,BSA,cf. Chrysochromulina sp.,83.6,83.6,2397.9,4,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-09-07,11:18:00,variable,0,BSA,Teleaulax amphioxeia,250.9,250.9,44388.3,9.3,Good,NA
SMSCG,FMWT_605,38.14853,-122.05738,grab_surface,2021-09-07,11:18:00,variable,0,BSA,Eucapsis microscopica,32950.5,65901,11862.2,0.8,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-07,12:51:00,variable,0,BSA,Cocconeis sp.,40.3,40.3,25079.9,18.5,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-07,12:51:00,variable,0,BSA,Cyclotella sp.,40.3,40.3,2484.4,5.6,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-07,12:51:00,variable,0,BSA,Fragilaria sp.,40.3,40.3,17490.5,35.2,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-07,12:51:00,variable,0,BSA,Nitzschia sp.,121,121,23359.7,92.6,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-07,12:51:00,variable,0,BSA,Scenedesmus sp.,40.3,161.4,3026.6,7.4,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-07,12:51:00,variable,0,BSA,Plagioselmis nannoplanctica,161.4,161.4,44172.4,9.3,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-07,12:51:00,variable,0,BSA,Eucapsis microscopica,15856.8,31713.7,5708.5,0.8,Good,NA
SMSCG,FMWT_802,38.03528,-121.83875,grab_surface,2021-09-07,12:51:00,variable,0,BSA,Microcystis sp.,242.1,2824.4,134759,5.6,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-08,07:40:00,variable,0,BSA,Cyclotella sp.,76.7,76.7,5286.9,5.6,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-08,07:40:00,variable,0,BSA,Navicula sp.,76.7,76.7,19259.4,20.4,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-08,07:40:00,variable,0,BSA,Nitzschia reversa,76.7,76.7,9997.2,37.1,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-08,07:40:00,variable,0,BSA,Nitzschia sp.,76.7,76.7,1847.5,24.1,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-08,07:40:00,variable,0,BSA,Plagioselmis nannoplanctica,230,230,25143.6,6,Good,NA
SMSCG,STN_610,38.11880556,-121.8891944,grab_surface,2021-09-08,07:40:00,variable,0,BSA,Eucapsis microscopica,31354.6,62709.1,11287.6,0.8,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-08,08:03:00,variable,0,BSA,Achnanthidium sp.,60.5,60.5,3107.7,9.3,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-08,08:03:00,variable,0,BSA,Cyclotella sp.,60.5,60.5,52216.1,13,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-08,08:03:00,variable,0,BSA,Fragilaria sp.,60.5,60.5,28892.9,22.2,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-08,08:03:00,variable,0,BSA,Nitzschia sp.,60.5,60.5,574.4,11.1,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-08,08:03:00,variable,0,BSA,Pleurosigma sp.,60.5,60.5,546675,37,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-08,08:03:00,variable,0,BSA,Thalassiosira sp.,121,121,5941755,53.7,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-08,08:03:00,variable,0,BSA,Cryptomonas sp.,60.5,60.5,19261.9,11.1,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-08,08:03:00,variable,0,BSA,Plagioselmis nannoplanctica,60.5,60.5,20419.1,9.3,Good,NA
SMSCG,STN_MONT,38.14387,-121.90889,grab_surface,2021-09-08,08:03:00,variable,0,BSA,Eucapsis microscopica,23845.8,47691.5,8584.5,0.8,Good,NA
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-09-08,08:42:00,variable,0,BSA,cf. Chrysochromulina sp.,143.7,143.7,3812.3,3.7,Good,Moderate
SMSCG,STN_609,38.16719444,-121.938,grab_surface,2021-09-08,08:42:00,variable,0,BSA,Eucapsis microscopica,59652.3,119304.5,21474.8,0.8,Good,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-09-08,09:13:00,variable,0,BSA,Cyclotella sp.,109.5,109.5,49136,10.1,Good,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-09-08,09:13:00,variable,0,BSA,Chlorella sp.,547.6,547.6,8541.5,3.2,Good,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-09-08,09:13:00,variable,0,BSA,cf. Nannochloris sp.,109.5,109.5,3669.9,4,Good,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-09-08,09:13:00,variable,0,BSA,Chrysochromulina sp.,109.5,109.5,6653.6,5.6,Good,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-09-08,09:13:00,variable,0,BSA,Plagioselmis nannoplanctica,219,219,16723.9,5.6,Good,Moderate
SMSCG,EMP_NZS42,38.18055556,-122.0472222,grab_surface,2021-09-08,09:13:00,variable,0,BSA,Eucapsis microscopica,42930.5,85860.9,15455,0.8,Good,Moderate
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2021-09-08,12:26:00,variable,0,BSA,Cyclotella sp.,322.8,322.8,75129.6,13,Good,NA
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2021-09-08,12:26:00,variable,0,BSA,Cryptomonas sp.,80.7,80.7,30078.7,13,Good,NA
SMSCG,FMWT_602,38.11783,-122.04183,grab_surface,2021-09-08,12:26:00,variable,0,BSA,Eucapsis microscopica,32762.7,65525.4,11794.6,0.8,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-09-09,07:36:00,variable,0,BSA,cf. Nitzschia sp.,127.8,127.8,11870,16.7,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-09-09,07:36:00,variable,0,BSA,Chlorella sp.,127.8,127.8,3670.9,4,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-09-09,07:36:00,variable,0,BSA,Plagioselmis nannoplanctica,191.7,191.7,25560.4,9.5,Good,NA
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-09-09,07:36:00,variable,0,BSA,Eucapsis microscopica,25170.5,50341.1,9061.4,0.8,Good,NA
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2021-09-09,08:27:00,variable,0,BSA,Actinocyclus sp.,63.9,63.9,206068,18.5,Good,Low
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2021-09-09,08:27:00,variable,0,BSA,cf. Chlorella sp.,63.9,63.9,5874.3,5.6,Good,Low
SMSCG,FMWT_706,38.0903,-121.74,grab_surface,2021-09-09,08:27:00,variable,0,BSA,Eucapsis microscopica,26001,52002.1,9360.4,0.8,Good,Low
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-09-22,07:59:00,variable,0,BSA,Nitzschia sp.,45.1,45.1,4855.4,29.1,Good,High
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-09-22,07:59:00,variable,0,BSA,Chlamydomonas sp.,45.1,45.1,8561.6,7.4,Good,High
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-09-22,07:59:00,variable,0,BSA,Chlorella sp.,135.3,135.3,2321.1,3.5,Good,High
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-09-22,07:59:00,variable,0,BSA,Plagioselmis nannoplanctica,90.2,90.2,17382.1,10,Good,High
SMSCG,FMWT_704,38.07087,-121.77892,grab_surface,2021-09-22,07:59:00,variable,0,BSA,Teleaulax amphioxeia,45.1,45.1,20955.7,10.5,Good,High
